ID,Type,Round,Timestamp,Sender,Receiver,Amount (ALGO),Fee (ALGO),Asset ID,Note
NTEWWDVK7WKLYERVWXIJ2LYQ3WYY6D5CWOKVRPJ62LCDSCYAHT7Q,axfer,57571813,2026-01-19 05:12:51 UTC,ZVLRVYQSLJNVFMOIOKT35XH5SNQG45IVFMLLRFLHDQJQA5TO5H3SO4TVDQ,ZOIPADTZ4TY2TBXIB7ELGT6RIUC3ZFEWQXBAFZTU7GYCNPNIJJ5ZALK3DU,6904,0.001,2699078351,MC4yNSBEYWlseSBSZXdhcmQ=
JNMCRCTO5P2V4GCWMWWQQAYOUISJLOHC3PL5CEBGN3BA6EBWO6UA,axfer,57571812,2026-01-19 05:12:48 UTC,ZVLRVYQSLJNVFMOIOKT35XH5SNQG45IVFMLLRFLHDQJQA5TO5H3SO4TVDQ,ZOIPADTZ4TY2TBXIB7ELGT6RIUC3ZFEWQXBAFZTU7GYCNPNIJJ5ZALK3DU,23635,0.001,2699078351,TFAgUGVyY2VudGlsZQ==
YAQJJ3QTXKAHZWOPPDGN3Z75X7RNZMMSKUCPHGAI2BUTYXBTFELA,axfer,57544578,2026-01-18 07:59:16 UTC,ZVLRVYQSLJNVFMOIOKT35XH5SNQG45IVFMLLRFLHDQJQA5TO5H3SO4TVDQ,ZOIPADTZ4TY2TBXIB7ELGT6RIUC3ZFEWQXBAFZTU7GYCNPNIJJ5ZALK3DU,6815,0.001,2699078351,MC4yNSBEYWlseSBSZXdhcmQ=
VISM6J2STNS5OTVEOZRERFPJDBKVRU4NBLFLC2WOGVSFJYQHZ74Q,axfer,57544576,2026-01-18 07:59:10 UTC,ZVLRVYQSLJNVFMOIOKT35XH5SNQG45IVFMLLRFLHDQJQA5TO5H3SO4TVDQ,ZOIPADTZ4TY2TBXIB7ELGT6RIUC3ZFEWQXBAFZTU7GYCNPNIJJ5ZALK3DU,28606,0.001,2699078351,TFAgUGVyY2VudGlsZQ==
QDRFBY4CNVCLUTVCOEH7TVQ6467FEDTLIQJLC7YTAQUKSZ7EI66A,axfer,57518744,2026-01-17 11:50:21 UTC,ZVLRVYQSLJNVFMOIOKT35XH5SNQG45IVFMLLRFLHDQJQA5TO5H3SO4TVDQ,ZOIPADTZ4TY2TBXIB7ELGT6RIUC3ZFEWQXBAFZTU7GYCNPNIJJ5ZALK3DU,2126003,0.001,2699078351,
CR252WYYGF5ZBESBO2NHGUHIXQGF7HCRFFURDK544SILAF5CRAYA,axfer,57517979,2026-01-17 11:14:17 UTC,ZOIPADTZ4TY2TBXIB7ELGT6RIUC3ZFEWQXBAFZTU7GYCNPNIJJ5ZALK3DU,5ZN2ASO6XGWCDWRNHEAP5BLKBG3NU5F5RKXR3QZO524HDRJKY7YVI2UPYI,212000000,0.001,2699078351,
3SQNEBMDND4AKV7KSXLAIJZ2OV5XH5IF5XIT36QKUWJGLLNFKDCA,axfer,57514719,2026-01-17 08:42:44 UTC,ZVLRVYQSLJNVFMOIOKT35XH5SNQG45IVFMLLRFLHDQJQA5TO5H3SO4TVDQ,ZOIPADTZ4TY2TBXIB7ELGT6RIUC3ZFEWQXBAFZTU7GYCNPNIJJ5ZALK3DU,530053,0.001,2699078351,MC4yNSBEYWlseSBSZXdhcmQ=
BX25LCB3SXPFJAK3SGUWZZEUWYCTME7LYWVYYE4EVZ3CJWQYH2CQ,axfer,57514718,2026-01-17 08:42:41 UTC,ZVLRVYQSLJNVFMOIOKT35XH5SNQG45IVFMLLRFLHDQJQA5TO5H3SO4TVDQ,ZOIPADTZ4TY2TBXIB7ELGT6RIUC3ZFEWQXBAFZTU7GYCNPNIJJ5ZALK3DU,49123,0.001,2699078351,TFAgUGVyY2VudGlsZQ==
VP37ZG2FCLV24ZMJV3UCQD2M2JLQFAAHIKOVX7LUGPATOTNI2SUQ,axfer,57499889,2026-01-16 21:10:43 UTC,ZVLRVYQSLJNVFMOIOKT35XH5SNQG45IVFMLLRFLHDQJQA5TO5H3SO4TVDQ,ZOIPADTZ4TY2TBXIB7ELGT6RIUC3ZFEWQXBAFZTU7GYCNPNIJJ5ZALK3DU,212000000,0.001,2699078351,TlVHR0VUIGRhaWx5IGRyb3A=
7PJWIGAHLWLW7T6IL4LQTJMKYKWOE6CPKV4QWYWEZKS7EVHUMDUQ,axfer,57482160,2026-01-16 07:25:53 UTC,ZVLRVYQSLJNVFMOIOKT35XH5SNQG45IVFMLLRFLHDQJQA5TO5H3SO4TVDQ,ZOIPADTZ4TY2TBXIB7ELGT6RIUC3ZFEWQXBAFZTU7GYCNPNIJJ5ZALK3DU,33,0.001,2699078351,MC4yNSBEYWlseSBSZXdhcmQ=
S4CF3NW6OCK4XVYDJ2TZE5J6S6G34R35DBBOYDPYTYDRYWMWRWHA,axfer,57482158,2026-01-16 07:25:48 UTC,ZVLRVYQSLJNVFMOIOKT35XH5SNQG45IVFMLLRFLHDQJQA5TO5H3SO4TVDQ,ZOIPADTZ4TY2TBXIB7ELGT6RIUC3ZFEWQXBAFZTU7GYCNPNIJJ5ZALK3DU,7739,0.001,2699078351,TFAgUGVyY2VudGlsZQ==
